WS10M_lag1,RH,MIN_TEMP,PREC,WD_sin,SURF_PRESSURE_DIFF,AVG_TEMP,WD_cos,RH_lag1,MONOSOON_SEASON_Southwest_Monsoon,MAX_TEMP,SL_PRESSURE_lag1,CLOUD_COVER,WS10M,XGB_fnn_random
2.0,87.24,24.35,21.54,0.4909037536,0.0400000000000062,25.7,0.8712138111,86.62,0,27.35,1007.9,7.0,2.06,2.717376555676879
2.06,87.42,23.76,7.56,0.327217899,0.039999999999992,27.1,0.9449489122,87.24,0,25.93,1008.1,8.0,2.83,3.1253543387963103
2.83,90.51,23.73,5.77,0.1753667261,-0.039999999999992,26.5,0.98450318,87.42,0,26.47,1008.2,7.0,5.64,5.634925594202998
5.64,89.82,24.27,13.74,0.1805191453,-0.1099999999999994,27.6,-0.9835714708,90.51,0,27.7,1007.6,6.0,3.96,4.046223511071785
3.96,85.9,24.26,26.31,0.6414496316,0.1499999999999914,25.9,-0.7671651518,89.82,0,29.04,1007.2,7.0,2.3,2.500606752098712
2.3,84.14,23.56,13.7,-0.003490651415,0.0900000000000034,27.3,-0.9999939077,85.9,0,28.1,1008.6,6.0,2.54,2.4774605633746876
2.54,77.6,23.65,3.71,0.1770847403,0.0,27.0,0.984195608,84.14,0,27.78,1008.6,7.0,2.16,2.12268315825878
2.16,87.79,23.2,7.99,0.4984877398,-0.0400000000000062,26.3,0.8668967489,77.6,0,25.89,1009.1,6.0,3.11,3.876872139756412
3.11,83.65,23.24,4.99,0.538770785,0.0100000000000051,27.1,0.842452397,87.79,0,29.16,1009.1,4.0,3.35,3.2133735926927995
3.35,85.88,23.55,3.42,0.3403795502,0.0400000000000062,26.8,0.940288127,83.65,0,28.65,1009.4,6.0,5.82,4.568113682151636
5.82,85.35,22.65,4.92,0.09931974974,0.019999999999996,27.0,0.99505557,85.88,0,28.48,1010.0,5.0,5.15,5.0763242545095055
5.15,90.4,23.76,8.79,-0.2164396139,0.0099999999999909,27.3,0.9762960071,85.35,0,27.97,1010.2,3.0,4.85,4.619704396289419
4.85,83.87,24.15,3.01,0.7954734809,-0.019999999999996,27.9,0.6059884003,90.4,0,30.28,1010.3,4.0,2.9,2.6101241645676687
2.9,80.61,23.84,0.71,0.725374371,0.0300000000000011,27.7,0.6883545757,83.87,0,29.97,1010.2,4.0,2.77,2.725106092204289
2.77,79.61,22.7,0.03,0.6984152854,0.0400000000000062,28.8,0.7156927337,80.61,0,29.27,1010.1,2.0,3.79,3.998860895657593
3.79,79.36,21.99,0.01,0.6374239897,0.0799999999999983,27.6,0.7705132428,79.61,0,28.64,1011.2,1.0,4.44,4.343653930742777
4.44,79.11,22.09,0.01,0.6427876097,0.039999999999992,27.2,0.7660444431,79.36,0,28.89,1011.4,2.0,4.12,4.251088824769315
4.12,76.99,20.75,0.0,0.6639262127,-0.039999999999992,26.9,0.7477980905,79.11,0,28.33,1011.0,1.0,5.03,4.532580196214031
5.03,80.09,21.06,0.01,0.5664062369,-0.0100000000000051,27.7,0.8241261886,76.99,0,27.83,1011.0,3.0,5.22,4.782557689348025
5.22,80.43,21.58,0.01,0.5195191119,-0.0099999999999909,28.6,0.8544588301,80.09,0,29.01,1010.7,4.0,4.4,5.034663045361857
4.4,90.29,23.04,7.23,-0.1942343512,0.0299999999999869,28.2,0.9809551553,80.43,0,25.91,1010.3,6.0,3.11,3.469683118048069
3.11,84.46,23.45,5.1,0.629320391,-0.0799999999999983,28.2,0.7771459615,90.29,0,28.79,1011.1,6.0,3.56,3.621161749365908
3.56,81.62,23.27,11.76,0.7738402097,0.0300000000000011,27.6,0.6333808726,84.46,0,29.0,1010.6,6.0,2.56,2.6528781699846746
2.56,85.79,23.35,4.25,0.5778576244,0.1000000000000085,27.9,0.8161375901,81.62,0,28.89,1011.0,5.0,4.86,4.22899314750875
4.86,86.77,23.59,2.96,0.5030199466,-0.0500000000000113,28.4,0.864274802,85.79,0,29.68,1011.7,4.0,5.45,4.84464160435674
5.45,84.31,23.44,0.86,0.5,0.0100000000000051,28.1,0.8660254038,86.77,0,29.16,1011.5,4.0,6.1,5.260101874658438
6.1,81.84,22.59,0.08,0.5533915492,0.0400000000000062,28.6,0.8329212407,84.31,0,29.06,1011.5,3.0,6.0,5.76638406075892
6.0,82.11,22.09,0.27,0.4909037536,-0.0700000000000073,27.4,0.8712138111,81.84,0,28.84,1011.5,2.0,5.75,5.507220360183779
5.75,83.49,22.42,3.76,0.4083304604,-0.0999999999999943,27.9,0.9128341772,82.11,0,29.34,1010.9,5.0,5.39,5.177146536652262
5.39,85.16,23.37,2.13,0.4461978131,-0.0300000000000011,28.6,0.8949343616,83.49,0,29.49,1010.2,5.0,5.67,5.455525577637479
5.67,84.05,22.97,1.96,0.4415058528,0.0600000000000022,28.6,0.8972583697,85.16,0,29.35,1009.9,4.0,7.54,6.2626119784785566
7.54,80.17,21.56,0.07,0.5150380749,-0.0100000000000051,28.6,0.8571673007,84.05,0,28.5,1010.8,2.0,7.05,6.782650838555684
7.05,77.48,20.45,0.0,0.54317445,0.0,27.9,0.8396198645,80.17,0,28.97,1009.7,3.0,5.55,5.62397659720847
5.55,76.14,20.51,0.0,0.557745109,-0.019999999999996,26.6,0.8300122851,77.48,0,28.65,1009.6,2.5,4.97,4.925667898931598
4.97,78.61,20.9,0.01,0.4617486132,0.0799999999999983,26.9,0.8870108332,76.14,0,29.54,1010.0,2.0,3.38,4.430210367802881
3.38,81.14,22.18,0.29,0.3106764296,0.0699999999999931,27.0,0.9505157316,78.61,0,29.63,1010.8,2.0,3.62,3.6283800229235093
3.62,82.39,22.95,0.34,0.2689198206,0.0100000000000051,28.0,0.9631625668,81.14,0,29.65,1011.8,3.0,3.73,3.9101332446342423
3.73,80.65,22.84,0.1,0.4601997848,-0.0999999999999943,28.6,0.8878153851,82.39,0,30.06,1011.9,1.0,4.17,4.401475706886895
4.17,80.74,23.6,0.09,0.4648420457,-0.0100000000000051,27.5,0.8853936258,80.65,0,28.69,1010.4,1.0,2.66,3.5740257735889616
2.66,79.03,22.66,0.01,0.608761429,-0.0700000000000073,27.7,0.7933533403,80.74,0,29.85,1010.7,1.0,3.32,3.385280241464095
3.32,78.93,22.8,0.1,0.6129070537,0.1000000000000085,27.8,0.7901550124,79.03,0,29.41,1009.7,4.0,3.26,3.5122996266728306
3.26,83.55,22.64,3.13,0.4257792916,-0.0400000000000062,27.4,0.9048270525,78.93,0,29.53,1010.9,3.0,3.26,3.711869734416558
3.26,80.84,23.88,3.12,0.6921431739,-0.0699999999999931,28.4,0.7217602281,83.55,0,30.4,1010.6,3.0,3.09,3.314259125194129
3.09,79.12,24.19,2.51,0.7289686274,0.0699999999999931,29.0,0.6845471059,80.84,0,30.48,1009.8,4.0,2.96,2.9457754241468943
2.96,83.97,23.32,4.94,0.4939418666,0.0400000000000062,28.1,0.8694949295,79.12,0,30.12,1010.6,4.0,4.72,3.878708056146968
4.72,81.08,23.07,0.21,0.5372996083,-0.0499999999999971,28.4,0.8433914458,83.97,0,29.99,1011.1,4.0,5.28,4.794449375797512
5.28,79.41,22.0,2.51,0.4099230338,-0.0300000000000011,28.4,0.9121201162,81.08,0,30.59,1010.1,4.0,3.3,4.2166108193637095
3.3,81.21,23.91,0.9,0.1339861854,0.0099999999999909,28.2,0.9909831997,79.41,0,29.55,1010.1,3.0,2.67,2.9641989492538174
2.67,80.36,23.73,0.13,-0.2520693582,-0.0699999999999931,28.1,0.9677091705,81.21,0,29.28,1010.3,2.0,2.5,2.615493826064078
2.5,78.97,24.0,0.09,-0.7058715707,-0.0600000000000022,27.2,0.7083398377,80.36,0,29.58,1009.4,2.0,1.92,1.9733129611893558
1.92,73.05,22.79,0.04,0.1667687467,0.019999999999996,27.4,0.9859960371,78.97,0,30.6,1008.9,2.0,1.81,1.8804535879055901
1.81,71.51,22.77,0.14,0.741975841,0.2800000000000011,28.3,0.670426619,73.05,0,30.28,1009.2,2.0,2.17,2.128635366863302
2.17,67.66,20.87,0.07,0.8211492091,-0.019999999999996,27.0,0.5707135677,71.51,0,30.42,1012.1,2.0,3.17,2.944043692787563
3.17,70.8,21.31,0.09,0.8837656301,-0.0999999999999943,27.2,0.4679298143,67.66,0,29.99,1011.0,3.0,2.28,2.616504143010176
2.28,69.7,21.87,0.05,0.8917975296,-0.0200000000000102,27.9,0.4524347093,70.8,0,30.74,1010.4,2.0,1.89,2.238518103867426
1.89,71.12,22.55,0.07,0.6059884003,0.1200000000000045,28.4,0.7954734809,69.7,0,31.02,1010.5,5.0,2.44,2.2591522088538256
2.44,76.66,24.2,11.51,0.7289686274,0.0100000000000051,28.5,0.6845471059,71.12,0,30.08,1011.7,6.0,2.35,2.3366049990327404
2.35,78.96,24.59,8.42,0.6197790318,-0.1099999999999994,27.2,0.7847763705,76.66,0,29.58,1011.5,4.0,2.04,2.074257794911558
2.04,78.65,24.84,9.53,0.8526401644,-0.0100000000000051,28.6,0.5224985647,78.96,0,30.28,1010.7,3.0,1.78,1.750930078735305
1.78,72.67,23.61,0.73,0.796529918,0.0699999999999931,26.9,0.6045991149,78.65,0,31.37,1010.8,2.0,2.08,1.8658911653367973
2.08,76.22,24.18,8.86,0.6004202253,0.0600000000000022,27.6,-0.7996846585,72.67,0,30.5,1011.5,5.0,2.11,1.8750223540625606
2.11,77.75,23.95,9.31,0.7169106077,0.0,27.1,-0.6971651029,76.22,0,30.35,1011.7,6.0,1.71,1.7854299458930951
1.71,76.57,23.61,4.11,0.6129070537,0.0300000000000011,28.1,0.7901550124,77.75,0,30.59,1012.0,5.0,2.18,2.1866202036887357
2.18,75.0,23.65,4.54,0.6832737737,-0.1099999999999994,28.1,0.7301622766,76.57,0,31.58,1012.0,4.0,2.75,2.692711275221127
2.75,78.69,24.04,5.95,0.7443115462,-0.0799999999999983,28.1,0.6678325555,75.0,0,30.68,1011.0,5.0,3.45,2.4075116855050926
3.45,74.3,23.69,0.37,0.7325428988,-0.0900000000000034,28.7,0.680720869,78.69,0,31.62,1009.8,3.0,2.72,2.810509162457191
2.72,74.39,23.75,0.58,0.7501110696,0.0300000000000011,28.4,0.6613118653,74.3,0,31.33,1009.1,4.0,2.26,2.570083572824922
2.26,73.67,23.51,1.21,0.9948807088,-0.0600000000000022,28.4,0.1010562972,74.39,0,31.53,1009.5,5.0,1.74,2.187537187618065
1.74,77.22,24.2,6.49,-0.5402403205,0.0600000000000022,28.6,0.8415107819,73.67,0,30.08,1008.9,7.0,1.81,1.7701241880454481
1.81,83.03,24.67,7.43,0.0662739004,0.019999999999996,27.3,0.9978014683,77.22,0,27.81,1009.2,7.0,2.43,2.3144990855036767
2.43,77.12,23.62,6.79,-0.6387678175,-0.0499999999999971,27.6,-0.769399555,83.03,0,28.07,1009.1,7.0,1.65,1.7538552012937327
1.65,74.84,24.09,9.4,-0.9999451694,-0.0699999999999931,27.9,-0.01047178412,77.12,0,30.06,1008.0,6.0,1.39,1.5249994561922064
1.39,80.25,24.43,3.69,-0.5877852523,0.0799999999999983,27.9,-0.8090169944,74.84,0,29.8,1008.4,5.0,1.72,1.9436227605077074
1.72,78.58,24.76,2.02,-0.8686315144,0.0300000000000011,27.9,-0.4954586684,80.25,0,30.67,1009.5,5.0,1.74,1.6100460798434124
1.74,83.04,25.25,6.87,-0.596224875,0.0099999999999909,28.6,0.8028174752,78.58,0,29.09,1009.9,7.0,1.53,1.840386803361925
1.53,73.8,24.19,3.6,0.9278362539,-0.0699999999999931,27.8,0.3729877826,83.04,0,30.53,1009.1,7.0,1.79,1.756120475855191
1.79,72.28,23.03,5.48,0.9455185756,-0.0900000000000034,28.6,0.3255681545,73.8,0,31.44,1008.6,6.0,3.07,2.6242757856459145
3.07,75.13,23.92,10.2,0.1633259622,0.0600000000000022,27.9,-0.9865721616,72.28,0,31.3,1008.3,7.0,1.89,2.132143863339139
1.89,77.36,24.19,38.14,-0.02966624409,0.0300000000000011,26.6,-0.9995598601,75.13,0,30.57,1008.8,7.0,1.91,1.986338453263736
1.91,80.64,23.8,7.1,-0.4878596591,0.019999999999996,26.2,-0.8729220773,77.36,0,30.26,1008.9,5.0,3.21,2.4736759530015573
3.21,80.74,24.61,4.89,-0.8660254038,-0.0899999999999892,27.9,-0.5,80.64,0,29.31,1008.8,3.0,2.55,2.796536948841289
2.55,83.22,24.66,0.27,-0.769399555,-0.1100000000000136,28.9,-0.6387678175,80.74,0,29.94,1007.9,3.0,3.47,3.0917200904334274
3.47,87.03,25.46,0.31,-0.8987940463,0.0100000000000051,29.2,-0.4383711468,83.22,0,29.44,1007.2,4.0,3.76,3.742682952127499
3.76,83.46,26.21,0.4,-0.9271838546,0.0499999999999971,29.9,-0.3746065934,87.03,0,30.61,1008.0,4.0,4.37,3.4120891166340988
4.37,82.51,25.48,0.33,-0.9238795325,0.0799999999999983,30.1,-0.3826834324,83.46,0,29.92,1007.9,3.0,4.29,4.00104230949293
4.29,81.76,25.16,0.15,-0.9702957263,0.0200000000000102,28.4,-0.2419218956,82.51,0,29.85,1008.8,4.0,3.41,3.716535579779007
3.41,79.18,25.26,0.42,-0.9225380895,-0.0100000000000051,29.1,-0.3859060423,81.76,0,30.94,1008.7,4.0,2.46,2.629954028909421
2.46,74.66,24.99,0.81,-0.7826081569,0.0400000000000062,29.7,-0.6225146366,79.18,0,32.02,1008.5,5.0,1.32,1.7731118451466854
1.32,78.69,24.44,2.77,-0.05930637358,0.1099999999999994,28.6,-0.9982398279,74.66,0,30.97,1009.4,4.0,2.07,2.0717897346625267
2.07,82.31,24.46,3.84,-0.3794561595,-0.0799999999999983,28.0,-0.9252097184,78.69,0,29.51,1010.6,3.0,2.68,2.366942785777725
2.68,81.42,24.67,1.77,-0.8894163733,-0.0600000000000022,28.8,-0.4570979271,82.31,0,30.0,1009.4,3.0,2.5,2.5344043172220507
2.5,79.12,25.11,4.72,-0.6730125135,0.1099999999999994,28.9,-0.739631095,81.42,0,30.08,1008.7,3.0,2.13,1.9090278426083427
2.13,81.86,25.14,7.99,-0.8415107819,0.1099999999999994,28.4,-0.5402403205,79.12,0,29.83,1010.2,4.0,2.56,2.0071392276409235
2.56,74.82,24.61,10.46,-0.9142539552,0.0300000000000011,28.7,-0.4051415868,81.86,0,30.76,1011.2,5.0,1.6,1.605883260667658
1.6,82.44,25.18,6.67,-0.4336590846,-0.0499999999999971,28.3,-0.9010770213,74.82,0,29.75,1011.4,5.0,2.4,2.3552360343478425
2.4,82.0,25.26,17.11,-0.4710118812,-0.0200000000000102,28.9,-0.882126866,82.44,0,30.16,1011.0,5.0,2.07,2.4386467639641984
2.07,86.01,25.58,30.57,-0.7547095802,0.0200000000000102,28.3,-0.656059029,82.0,0,27.3,1010.5,4.0,2.32,2.3081244734088937
2.32,81.39,25.04,7.39,-0.6730125135,-0.0300000000000011,28.9,-0.739631095,86.01,0,29.44,1010.2,5.0,2.69,2.2894027676859987
2.69,85.68,25.48,3.81,-0.549022818,0.0300000000000011,28.4,-0.8358073614,81.39,0,28.96,1010.3,6.0,3.32,2.987726517432732
3.32,87.11,26.01,3.42,-0.6858183529,0.0799999999999983,28.9,-0.7277727577,85.68,0,28.62,1011.2,6.0,4.19,3.6544126174128775
4.19,85.88,25.78,4.01,-0.8480480962,-0.1400000000000005,28.7,-0.5299192642,87.11,0,29.07,1011.9,5.0,4.45,4.315481534552166
4.45,83.58,25.79,4.42,-0.8949343616,-0.1000000000000085,28.8,-0.4461978131,85.88,0,29.71,1010.2,6.0,4.18,4.3088887403699125
4.18,85.12,26.37,9.76,-0.9003187714,0.0600000000000022,28.4,-0.4352310994,83.58,0,29.93,1009.4,5.0,4.38,3.978168483216905
4.38,86.43,26.0,8.74,-0.909236109,0.0700000000000073,29.0,-0.4162807923,85.12,0,29.04,1010.8,4.0,3.75,3.9278298923789516
3.75,87.24,26.18,12.22,-0.9184463813,-0.0400000000000062,26.4,-0.3955455026,86.43,0,28.75,1010.7,6.0,3.67,3.506216691500345
3.67,83.3,26.03,8.7,-0.9537169507,-0.0900000000000034,27.6,-0.3007057995,87.24,0,29.73,1010.6,6.0,2.33,2.640103780830384
2.33,79.59,25.27,1.84,-0.6626200482,-0.019999999999996,28.1,-0.7489557208,83.3,0,31.07,1009.5,5.0,2.06,2.086471994913321
2.06,86.43,26.39,5.7,-0.6794413043,-0.019999999999996,28.8,-0.7337298645,79.59,0,28.99,1009.1,5.0,2.74,2.9842830409675423
2.74,85.27,26.1,0.29,-0.70463421,0.0799999999999983,29.2,-0.7095707365,86.43,0,29.73,1009.0,3.0,3.25,3.2465336768985193
3.25,86.27,26.18,1.82,-0.7615383075,0.0600000000000022,29.6,-0.6481199011,85.27,0,29.63,1010.0,5.0,4.18,3.601303098567275
4.18,84.15,25.99,13.44,-0.660001668,-0.0300000000000011,29.7,-0.7512641335,86.27,0,29.42,1010.4,6.0,4.18,3.6661583807112534
4.18,81.08,26.16,10.05,-0.7524149089,-0.1500000000000056,27.6,-0.6586894601,84.15,0,30.14,1009.3,6.0,2.75,3.3449312669407494
2.75,88.42,26.02,19.71,-0.3403795502,-0.0099999999999909,28.1,-0.940288127,81.08,1,28.0,1008.5,6.0,3.2,3.3471933961385103
3.2,83.66,25.64,4.96,-0.4786918579,0.0099999999999909,28.7,-0.8779829754,88.42,1,29.78,1008.7,5.0,2.06,2.4839268845004066
2.06,85.38,26.12,17.16,-0.6481199011,-0.039999999999992,28.4,-0.7615383075,83.66,1,29.17,1008.5,6.0,2.46,2.724594496952436
2.46,86.12,25.57,23.07,-0.7217602281,-0.0100000000000051,27.9,-0.6921431739,85.38,1,28.58,1008.4,5.0,2.66,2.914241018963552
2.66,79.8,25.74,2.33,-0.8677654534,-0.0300000000000011,28.0,-0.496973961,86.12,1,31.17,1008.2,5.0,1.71,2.047440715362931
1.71,85.87,25.99,25.8,-0.6184083954,0.0600000000000022,28.9,-0.7858568932,79.8,1,29.8,1008.0,4.0,2.6,2.614523133253876
2.6,81.24,25.82,8.82,-0.7501110696,0.0799999999999983,28.4,-0.6613118653,85.87,1,30.61,1008.9,5.0,1.5,2.2067427570516087
1.5,84.39,25.39,11.38,-0.6832737737,-0.0900000000000034,28.4,-0.7301622766,81.24,1,29.96,1009.4,5.0,1.48,2.074757126263432
1.48,84.42,25.65,11.77,-0.2113247965,-0.0699999999999931,28.9,-0.9774158943,84.39,1,30.46,1008.4,4.0,3.14,2.6933164580535087
3.14,89.37,26.24,19.34,-0.2520693582,0.0499999999999971,28.9,-0.9677091705,84.42,1,28.1,1007.6,5.0,3.15,3.663856405241742
3.15,90.06,26.07,46.34,-0.5299192642,0.019999999999996,29.1,-0.8480480962,89.37,1,28.67,1008.0,5.0,3.79,3.779881010561397
3.79,89.11,25.88,15.18,-0.8090169944,-0.0799999999999983,27.8,-0.5877852523,90.06,1,28.81,1008.1,8.0,4.08,4.198806784154794
4.08,88.36,26.37,28.96,-0.9631625668,-0.0499999999999971,27.8,-0.2689198206,89.11,1,28.86,1007.7,8.0,5.58,5.537132466848197
5.58,87.74,25.66,19.65,-0.9983418166,0.039999999999992,27.8,-0.05756402696,88.36,1,28.49,1007.5,7.0,4.76,5.424888628414866
4.76,89.49,25.68,4.87,-0.9788673888,0.0200000000000102,28.6,-0.2044960518,87.74,1,27.76,1007.9,7.0,3.78,4.737871852611885
3.78,87.29,25.82,1.17,-0.8329212407,0.0699999999999931,29.5,-0.5533915492,89.49,1,28.29,1007.3,6.0,3.79,3.9561245875213515
3.79,83.0,25.5,1.38,-0.9211854056,0.0200000000000102,29.2,-0.3891239501,87.29,1,29.89,1007.9,3.0,2.69,3.325239890279167
2.69,82.57,26.08,0.55,-0.8703556959,0.0499999999999971,29.6,-0.4924235601,83.0,1,29.99,1008.4,5.0,3.2,3.0518537947723208
3.2,86.97,26.05,4.52,-0.7826081569,-0.0100000000000051,30.1,-0.6225146366,82.57,1,29.06,1008.7,5.0,4.21,3.934722783961047
4.21,86.44,25.88,22.9,-0.7880107536,0.0799999999999983,28.3,-0.6156614753,86.97,1,28.96,1008.4,8.0,4.9,5.002599579091899
4.9,83.86,25.67,19.78,-0.7547095802,0.0600000000000022,28.4,-0.656059029,86.44,1,29.62,1009.3,8.0,4.82,5.053247321931552
4.82,88.45,26.54,14.77,-0.6984152854,-0.0999999999999943,28.4,-0.7156927337,83.86,1,28.72,1009.8,7.0,6.26,5.926399397474975
6.26,88.1,26.89,12.88,-0.7569950557,-0.0200000000000102,27.4,-0.653420604,88.45,1,28.61,1008.8,7.0,6.42,6.504938549150586
6.42,89.92,27.12,28.07,-0.8949343616,0.0700000000000073,28.4,-0.4461978131,88.1,1,28.47,1009.1,8.0,6.8,6.49204184125951
6.8,88.26,26.01,35.07,-0.8987940463,0.0499999999999971,27.7,-0.4383711468,89.92,1,27.81,1009.3,8.0,8.53,7.7218086921943
8.53,84.48,26.21,15.86,-0.9774158943,-0.0400000000000062,28.5,-0.2113247965,88.26,1,28.03,1009.5,7.0,9.13,8.681136959424766
9.13,84.89,26.12,8.54,-0.9785089851,-0.059999999999988,28.4,-0.2062041854,84.48,1,28.18,1009.5,5.0,7.88,7.307073020649232
7.88,86.36,26.08,5.78,-0.9859960371,-0.0100000000000051,29.8,-0.1667687467,84.89,1,28.76,1008.4,5.0,6.31,6.720832501165464
6.31,88.32,26.31,3.52,-0.9969173337,0.0499999999999971,29.9,-0.07845909573,86.36,1,28.49,1008.7,5.0,6.34,6.08546710003083
6.34,87.52,26.3,1.51,-0.9999756307,-0.039999999999992,29.7,-0.006981260298,88.32,1,28.77,1009.3,5.0,6.62,6.560567896350747
6.62,87.81,26.39,1.34,-0.9957246982,-0.1300000000000096,30.0,-0.09237058745,87.52,1,28.33,1009.2,5.0,6.43,7.017015519650392
6.43,85.64,26.0,0.95,-0.9723699204,-0.0099999999999909,29.7,-0.2334453639,87.81,1,29.01,1008.3,5.0,5.58,6.044732573606028
5.58,87.24,25.79,9.9,-0.9698720153,-0.0100000000000051,29.3,-0.2436150118,85.64,1,28.87,1008.3,5.0,5.09,5.645038036356908
5.09,86.91,26.2,21.72,-0.9048270525,0.0600000000000022,26.4,-0.4257792916,87.24,1,28.92,1008.0,8.0,6.03,6.06288857387573
6.03,91.95,25.76,75.05,-0.9106836608,0.0999999999999943,27.8,-0.4131044298,86.91,1,27.02,1009.0,7.0,6.02,6.495097395293512
6.02,89.71,25.6,8.29,-0.9747611942,0.0499999999999971,27.6,-0.223250116,91.95,1,27.03,1010.0,7.0,5.22,5.573451473673074
5.22,86.14,25.59,4.01,-0.9238795325,-0.019999999999996,28.1,-0.3826834324,89.71,1,28.68,1009.9,5.0,4.95,5.133332583252818
4.95,88.31,25.67,4.0,-0.8386705679,-0.0099999999999909,28.1,-0.544639035,86.14,1,28.07,1009.8,5.0,4.95,5.284454230628711
4.95,89.7,26.21,17.61,-0.8171448983,0.0,28.2,-0.5764323162,88.31,1,28.11,1009.7,7.0,6.79,6.410174326665684
6.79,88.71,24.91,7.74,-0.8651514206,-0.0200000000000102,27.6,-0.5015107372,89.7,1,28.04,1009.8,7.0,4.89,5.733297508460735
4.89,87.9,25.58,3.1,-0.9252097184,-0.1499999999999914,28.2,-0.3794561595,88.71,1,28.53,1009.0,5.0,5.72,5.396708524026695
5.72,84.4,25.55,0.83,-0.9420574528,0.0499999999999971,29.4,-0.3354515698,87.9,1,28.82,1008.3,4.0,5.74,5.6922266215769985
5.74,85.14,25.4,2.2,-0.9583225745,0.0699999999999931,29.2,-0.2856883674,84.4,1,28.87,1008.7,6.0,6.29,5.653461940342556
6.29,87.3,25.76,10.87,-0.9640954042,0.0400000000000062,28.2,-0.2655561175,85.14,1,28.72,1009.1,6.0,6.66,6.146723928901083
6.66,88.73,24.87,23.94,-0.9438009516,-0.0300000000000011,27.4,-0.3305143927,87.3,1,27.94,1009.3,5.0,5.62,6.214861511921338
5.62,86.25,25.4,1.06,-0.8987940463,-0.0699999999999931,27.9,-0.4383711468,88.73,1,28.31,1009.1,5.0,6.34,5.647311428085524
6.34,86.65,25.29,0.73,-0.9547607995,0.0899999999999892,29.1,-0.2973748741,86.25,1,28.53,1008.7,4.0,6.3,5.802933290389545
6.3,87.75,25.36,0.98,-0.9583225745,0.0700000000000073,29.1,-0.2856883674,86.65,1,28.4,1009.9,3.0,5.3,5.619630347582117
5.3,90.75,25.53,0.65,-0.9890158634,0.0099999999999909,28.9,-0.1478094111,87.75,1,27.85,1010.5,4.0,4.38,5.112629800131683
4.38,87.28,25.53,0.34,-0.9964928592,0.1099999999999994,29.2,0.08367784333,90.75,1,28.24,1011.0,4.0,4.16,4.323397461729122
4.16,86.95,25.05,0.1,-0.9868557164,-0.019999999999996,29.6,0.1616038211,87.28,1,28.05,1011.8,5.0,4.19,4.3115940745062495
4.19,88.01,25.41,0.43,-0.9967788785,-0.0799999999999983,29.6,-0.08019892433,86.95,1,28.3,1011.4,5.0,4.49,4.8310982675667224
4.49,88.33,25.67,2.97,-0.9198214973,-0.0799999999999983,29.6,-0.3923371166,88.01,1,28.38,1010.2,5.0,5.34,5.0504465544618435
5.34,85.56,25.33,2.89,-0.629320391,0.039999999999992,29.4,-0.7771459615,88.33,1,28.49,1009.6,6.0,5.51,5.408732571410991
5.51,87.86,25.6,10.03,-0.8870108332,0.0200000000000102,28.8,-0.4617486132,85.56,1,27.67,1010.1,6.0,5.16,5.740333483877267
5.16,86.91,25.54,2.43,-0.9099612709,-0.0700000000000073,29.4,-0.4146932427,87.86,1,28.33,1010.2,3.0,5.31,5.393201736463733
5.31,84.97,25.24,2.2,-0.9191353393,-0.019999999999996,29.4,-0.3939419096,86.91,1,27.82,1009.0,6.0,6.42,5.819892228018814
6.42,86.09,25.27,4.3,-0.9245460336,0.0600000000000022,29.4,-0.3810703764,84.97,1,28.23,1008.9,6.0,5.63,5.949376267715684
5.63,84.7,25.14,2.23,-0.8489716876,-0.0400000000000062,28.8,-0.5284383347,86.09,1,28.31,1009.8,5.0,4.96,5.614219471004773
4.96,85.41,25.01,1.45,-0.726574671,-0.0699999999999931,28.3,-0.6870875108,84.7,1,28.55,1008.8,5.0,4.69,5.148449162154586
4.69,88.57,25.33,2.82,-0.739631095,-0.019999999999996,27.9,-0.6730125135,85.41,1,28.13,1008.8,5.0,4.6,4.807337285437286
4.6,87.89,25.41,15.8,-0.6225146366,0.0099999999999909,28.6,-0.7826081569,88.57,1,28.01,1008.5,7.0,6.69,5.1239425055235515
6.69,85.5,25.23,1.61,-0.7782431485,0.0400000000000062,27.0,-0.6279630576,87.89,1,28.38,1008.5,5.0,6.03,5.881504985168012
6.03,88.04,25.94,3.51,-0.9472102777,-0.0600000000000022,28.4,-0.3206129906,85.5,1,28.5,1009.4,6.0,5.38,5.951563082898069
5.38,88.93,25.54,6.35,-0.9537169507,0.0100000000000051,28.9,-0.3007057995,88.04,1,27.66,1008.3,7.0,5.06,5.5675158570542855
5.06,88.17,25.16,7.18,-0.9862856015,-0.0800000000000125,28.2,-0.1650476059,88.93,1,28.18,1008.2,6.0,4.05,5.129540164361127
4.05,87.46,25.4,4.8,-0.8804773535,-0.0999999999999943,29.1,-0.474088209,88.17,1,28.06,1007.1,6.0,4.5,4.63689889259938
4.5,87.67,25.36,5.11,-0.8141155184,0.0300000000000011,28.9,-0.5807029557,87.46,1,27.66,1006.6,6.0,5.49,5.340242009305426
5.49,88.75,25.91,6.23,-0.8589598969,0.0799999999999983,28.8,-0.5120428649,87.67,1,28.05,1007.4,5.0,6.03,5.657852313007444
6.03,87.64,25.83,19.95,-0.9128341772,-0.0400000000000062,27.8,-0.4083304604,88.75,1,27.99,1007.5,7.0,7.47,6.890064907016828
7.47,88.99,25.38,20.06,-0.9947028171,0.0200000000000102,27.0,-0.1027925368,87.64,1,26.76,1007.3,8.0,7.95,7.749014891802526
