WS10M_lag1,RH,MIN_TEMP,PREC,WD_sin,SURF_PRESSURE_DIFF,AVG_TEMP,WD_cos,RH_lag1,MONOSOON_SEASON_Southwest_Monsoon,MAX_TEMP,SL_PRESSURE_lag1,CLOUD_COVER,WS10M,XGB_LSTM_optuna
5.52,84.17,25.25,4.46,-0.9335804265,-0.0899999999999892,28.4,-0.3583679495,84.76,1,28.84,1010.5,6.0,5.71,5.49705557615819
5.71,86.9,25.33,4.32,-0.8508111094,-0.0600000000000022,29.6,-0.5254716511,84.17,1,27.96,1010.4,6.0,5.46,5.811989784830093
5.46,86.41,25.7,2.75,-0.8171448983,0.019999999999996,28.6,-0.5764323162,86.9,1,28.24,1008.7,7.0,6.47,5.823865817422986
6.47,86.05,25.39,12.48,-0.7535633923,0.1000000000000085,28.1,-0.6573752458,86.41,1,28.37,1009.2,7.0,6.05,5.92900401973415
6.05,85.42,25.63,4.94,-0.8028174752,-0.0600000000000022,27.9,-0.596224875,86.05,1,28.49,1009.8,5.0,5.87,5.815960004109979
5.87,85.8,25.59,4.85,-0.7637960286,0.0300000000000011,29.2,-0.6454576877,85.42,1,28.77,1009.5,5.0,6.36,5.910413800744963
6.36,84.61,25.57,2.81,-0.8090169944,0.0300000000000011,28.4,-0.5877852523,85.8,1,29.04,1010.1,6.0,4.88,5.449053541077971
4.88,87.68,25.48,1.75,-0.7922896434,-0.1100000000000136,29.0,-0.6101451639,84.61,1,28.37,1009.9,5.0,5.8,5.264012868663072
5.8,84.92,25.54,1.37,-0.8788171127,-0.0999999999999943,29.1,-0.4771587603,87.68,1,29.13,1009.0,5.0,4.62,5.350057620295209
4.62,87.72,25.78,20.73,-0.7581343362,0.0600000000000022,29.4,-0.6520984038,84.92,1,28.8,1008.0,7.0,4.87,5.058067815324902
4.87,87.62,24.81,15.4,-0.5135412521,0.2399999999999948,27.1,-0.8580649057,87.72,1,27.82,1009.2,7.0,3.93,4.515091844813156
3.93,86.93,24.4,6.76,-0.0662739004,0.1000000000000085,28.9,-0.9978014683,87.62,1,28.36,1011.5,6.0,4.43,4.2866470554111
4.43,85.97,24.06,6.23,-0.223250116,0.019999999999996,28.2,-0.9747611942,86.93,1,27.87,1011.8,6.0,5.17,4.368268475293112
5.17,80.53,23.96,4.39,-0.544639035,0.0699999999999931,26.4,-0.8386705679,85.97,1,27.18,1012.0,7.0,4.03,4.239449075078058
4.03,80.92,23.92,2.02,-0.597625147,-0.1499999999999914,27.5,-0.8017756442,80.53,1,28.64,1012.7,6.0,3.53,4.10905960935998
3.53,86.01,24.59,2.14,-0.6971651029,-0.019999999999996,27.9,-0.7169106077,80.92,1,28.65,1011.5,5.0,4.59,3.9755170428192614
4.59,87.43,24.79,8.07,-0.6238795967,-0.0100000000000051,27.6,-0.7815204724,86.01,1,28.3,1011.4,7.0,4.6,4.516032222238779
4.6,86.87,25.3,15.98,-0.8452618332,-0.0100000000000051,26.1,-0.5343523494,87.43,1,27.85,1011.4,7.0,4.51,5.0101300558389665
4.51,87.42,25.26,4.36,-0.864274802,-0.0600000000000022,27.6,-0.5030199466,86.87,1,28.22,1011.4,5.0,4.51,4.536070953036427
4.51,86.61,25.41,2.67,-0.8779829754,0.0700000000000073,29.2,-0.4786918579,87.42,1,28.1,1010.7,5.0,5.18,4.92493796298933
5.18,87.43,25.7,3.79,-0.8703556959,-0.0400000000000062,29.4,-0.4924235601,86.61,1,28.18,1011.5,6.0,5.82,5.70658709603405
5.82,87.11,25.84,10.12,-0.8589598969,-0.0899999999999892,29.1,-0.5120428649,87.43,1,28.22,1010.8,6.0,6.45,6.371001299673081
6.45,85.43,25.93,7.7,-0.9198214973,-0.1700000000000017,27.9,-0.3923371166,87.11,1,28.8,1009.8,7.0,7.42,6.9033871194911
7.42,86.25,26.17,6.7,-0.909236109,-0.0499999999999971,28.2,-0.4162807923,85.43,1,28.73,1008.3,6.0,6.39,6.746373069051504
6.39,87.53,25.15,6.86,-0.9329535348,0.0799999999999983,29.1,-0.3599968081,86.25,1,27.11,1007.7,7.0,6.24,6.189864197436857
6.24,88.59,24.85,8.76,-0.8651514206,0.0300000000000011,27.6,-0.5015107372,87.53,1,27.53,1008.0,6.0,5.73,6.019592796583295
5.73,90.83,25.32,7.29,-0.8280603346,0.0099999999999909,28.2,-0.5606389946,88.59,1,27.32,1009.0,5.0,5.45,5.811272445464021
5.45,87.32,25.19,2.78,-0.8100416404,0.0300000000000011,28.2,-0.5863723567,90.83,1,28.39,1008.6,6.0,4.62,4.700889714743328
4.62,83.93,24.67,1.72,-0.8668967489,-0.0499999999999971,29.1,-0.4984877398,87.32,1,28.72,1008.7,4.0,4.31,4.684886221171141
4.31,87.29,25.4,8.39,-0.7880107536,0.0999999999999943,28.7,-0.6156614753,83.93,1,28.27,1009.2,6.0,4.04,4.536580585612464
4.04,86.98,24.89,10.23,-0.739631095,0.0600000000000022,28.7,-0.6730125135,87.29,1,27.99,1010.0,7.0,3.87,4.271826903023839
3.87,86.86,24.76,12.92,-0.575005252,-0.1099999999999994,27.4,-0.8181497174,86.98,1,27.95,1009.7,7.0,5.15,4.683729963771105
5.15,89.4,24.83,26.24,-0.6059884003,-0.0300000000000011,25.4,-0.7954734809,86.86,1,27.04,1008.9,7.0,4.92,5.353277241038322
4.92,89.53,25.15,12.17,-0.8589598969,-0.0300000000000011,26.6,-0.5120428649,89.4,1,26.88,1009.1,7.0,4.47,5.120830585699081
4.47,87.14,24.62,15.51,-0.7181262978,-0.039999999999992,27.1,-0.6959127966,89.53,1,27.89,1008.6,8.0,4.72,4.764751344048476
4.72,89.37,24.52,32.65,-0.5835412114,0.019999999999996,26.1,-0.8120835269,87.14,1,26.56,1008.2,7.0,6.03,5.14885991176033
6.03,85.02,24.44,3.89,-0.3206129906,0.1200000000000045,25.2,-0.9472102777,89.37,1,27.58,1008.6,8.0,5.68,5.5547357625353335
5.68,85.8,24.41,8.84,-0.2044960518,0.1099999999999994,27.2,-0.9788673888,85.02,0,28.54,1009.9,6.0,4.58,4.255450974983931
4.58,86.46,24.39,3.24,-0.2973748741,0.1299999999999954,28.4,-0.9547607995,85.8,0,28.8,1011.0,4.0,4.02,3.939374378627497
4.02,88.04,24.64,1.86,-0.7337298645,0.0100000000000051,28.2,-0.6794413043,86.46,0,28.3,1012.2,5.0,3.24,3.686248668646288
3.24,87.63,25.45,10.55,-0.9521293927,-0.0200000000000102,28.4,-0.305695305,88.04,0,28.2,1012.5,6.0,4.58,3.499519396633363
4.58,87.5,25.72,5.25,-0.9396926208,-0.0999999999999943,27.4,-0.3420201433,87.63,0,27.61,1012.1,8.0,5.56,5.1004449777519945
5.56,86.64,25.73,5.67,-0.959805292,-0.0999999999999943,27.7,-0.2806667089,87.5,0,28.07,1011.2,6.0,4.26,5.169657623328001
4.26,88.62,25.44,6.33,-0.6870875108,0.0300000000000011,28.2,-0.726574671,86.64,0,28.57,1010.0,6.0,4.14,4.11568434793818
4.14,86.62,24.71,5.77,-0.7009092643,0.0899999999999892,28.0,-0.7132504492,88.62,0,28.42,1010.5,5.0,4.6,3.6558891225172996
4.6,85.64,24.88,4.55,-0.8535507973,0.0100000000000051,27.6,-0.5210096318,86.62,0,27.45,1011.0,6.0,4.62,4.4602993681547645
4.62,85.83,25.1,4.72,-0.8862035792,-0.0100000000000051,28.1,-0.4632960351,85.64,0,28.36,1011.2,5.0,4.6,4.458499518759775
4.6,85.22,25.46,4.42,-0.905568799,0.0300000000000011,28.1,-0.4241994227,85.83,0,28.5,1011.7,4.0,3.71,4.4029202804564
3.71,85.56,25.37,5.89,-0.9360595357,0.0100000000000051,28.3,-0.3518416484,85.22,0,28.48,1011.6,6.0,2.57,3.2085235955729963
2.57,88.27,25.07,8.55,-0.8779829754,-0.0600000000000022,28.1,-0.4786918579,85.56,0,28.24,1011.6,7.0,2.86,2.865044261718154
2.86,89.53,25.25,20.1,-0.8910065242,0.0499999999999971,27.8,-0.4539904997,88.27,0,27.42,1011.1,5.0,2.67,2.844177206929803
2.67,85.93,24.48,22.28,-0.9578224948,-0.0699999999999931,27.6,-0.2873605198,89.53,0,28.87,1011.4,6.0,2.7,2.492705129028803
2.7,85.23,24.59,20.16,-0.8902128046,-0.0499999999999971,27.8,0.4555449072,85.93,0,28.88,1010.8,6.0,2.05,2.187763507444811
2.05,84.57,24.74,11.11,-0.02443217815,0.0099999999999909,27.5,-0.9997014898,85.23,0,29.73,1010.8,5.0,1.31,2.313749223413396
1.31,86.83,25.02,23.62,-0.6743023876,0.0600000000000022,27.6,-0.7384553406,84.57,0,29.52,1010.6,6.0,2.73,2.370000330233598
2.73,85.88,25.16,26.01,-0.7193398003,-0.0400000000000062,27.6,-0.6946583705,86.83,0,29.85,1011.8,6.0,2.85,2.6649119211216212
2.85,89.19,25.48,13.2,-0.8280603346,-0.1199999999999903,27.9,-0.5606389946,85.88,0,28.39,1010.9,5.0,3.23,3.255135642170644
3.23,87.57,25.24,28.18,-0.9902680687,-0.0300000000000011,27.6,0.139173101,89.19,0,27.67,1010.0,6.0,2.14,2.4966620228763343
2.14,87.85,24.91,13.36,-0.8526401644,0.0799999999999983,27.9,0.5224985647,87.57,0,27.43,1009.8,7.0,2.24,2.618650217035818
2.24,91.14,24.54,21.39,-0.9372819895,-0.019999999999996,27.9,0.3485720473,87.85,0,26.64,1010.2,7.0,3.47,3.029249272579104
3.47,91.32,24.43,11.49,-0.9909831997,-0.1099999999999994,27.9,-0.1339861854,91.14,0,27.08,1009.7,7.0,3.47,3.883159810541487
3.47,91.2,24.77,21.41,-0.3599968081,0.0899999999999892,25.7,-0.9329535348,91.32,0,26.5,1009.0,8.0,4.38,4.39335286516428
4.38,88.42,22.96,37.34,-0.04536298813,0.1200000000000045,27.7,0.9989705698,91.2,0,26.09,1010.3,7.0,3.45,3.607162152693939
3.45,87.51,22.94,11.61,-0.3778407868,-0.0600000000000022,27.2,0.9258705848,88.42,0,28.17,1010.6,7.0,3.94,4.005219005305958
3.94,85.45,23.84,20.85,0.3746065934,-0.0499999999999971,28.1,0.9271838546,87.51,0,29.15,1010.4,7.0,4.3,4.03776191982975
4.3,87.68,24.23,10.85,0.1495353434,-0.0699999999999931,28.3,0.988756381,85.45,0,28.41,1009.5,6.0,4.69,4.251810900599098
4.69,89.35,24.25,12.74,-0.9916711624,-0.0100000000000051,27.1,-0.1287955966,87.68,0,26.17,1008.7,7.0,3.19,4.171359794858932
3.19,88.74,24.16,6.73,0.1495353434,0.1099999999999994,28.1,-0.988756381,89.35,0,27.86,1008.5,6.0,5.0,4.174075248480797
5.0,88.24,24.1,13.61,0.02966624409,0.0799999999999983,27.1,-0.9995598601,88.74,0,27.76,1009.7,6.0,4.37,3.899301583486962
4.37,88.66,23.95,32.89,-0.8941542368,0.0700000000000073,27.4,-0.4477590878,88.24,0,27.91,1010.7,6.0,2.96,3.374845762114334
2.96,86.84,24.19,18.77,0.1149371505,-0.0100000000000051,26.8,0.9933727656,88.66,0,27.9,1011.7,6.0,3.09,3.0393420124111175
3.09,80.59,24.16,5.7,0.3762242631,-0.0900000000000034,27.4,0.9265286309,86.84,0,29.36,1010.9,6.0,1.91,2.333186026777315
1.91,84.79,24.96,17.4,-0.4924235601,-0.039999999999992,27.4,0.8703556959,80.59,0,28.83,1010.6,7.0,2.8,2.424246247153574
2.8,84.92,24.53,35.54,0.2940403252,-0.1200000000000045,27.6,0.9557930148,84.79,0,28.86,1010.2,6.0,2.89,2.990351422758585
2.89,85.18,24.15,8.61,0.9832549076,0.019999999999996,27.8,-0.1822355255,84.92,0,29.13,1008.8,6.0,3.07,2.619396869677234
3.07,90.69,24.84,17.85,-0.9719610006,0.1000000000000085,27.4,-0.2351421131,85.18,0,27.17,1009.0,7.0,3.34,3.61265002258625
3.34,87.7,24.39,6.08,-0.7569950557,-0.0200000000000102,27.6,-0.653420604,90.69,0,27.19,1009.2,7.0,4.44,3.8314451860061167
4.44,87.99,25.22,5.66,-0.5821229702,-0.0999999999999943,28.1,-0.813100761,87.7,0,27.96,1009.0,5.0,4.34,4.174112939894348
4.34,88.16,24.37,4.22,-0.6170358751,0.0999999999999943,28.3,-0.786935022,87.99,0,27.18,1008.0,6.0,3.64,4.096792524803549
3.64,85.47,24.27,14.68,-0.9420574528,0.0700000000000073,27.8,0.3354515698,88.16,0,28.62,1008.9,6.0,2.98,2.7842735737669946
2.98,89.39,24.51,24.92,-0.5195191119,-0.0300000000000011,26.2,0.8544588301,85.47,0,27.15,1010.5,8.0,3.99,3.8021853740124225
3.99,90.28,24.13,51.22,-0.2453073859,-0.2100000000000079,26.1,0.9694453499,89.39,0,26.53,1010.5,8.0,3.62,4.173258887430763
3.62,89.81,24.12,21.02,-0.9460853588,-0.0699999999999931,25.1,0.3239174182,90.28,0,26.96,1007.6,8.0,3.65,3.639178388853604
3.65,89.34,24.41,12.54,-0.842452397,0.0400000000000062,27.4,-0.538770785,89.81,0,27.41,1007.4,6.0,4.15,3.531116891711569
4.15,88.11,25.05,1.14,-0.8845809752,0.039999999999992,28.0,-0.4663866403,89.34,0,28.12,1007.9,5.0,3.44,3.6525806423164604
3.44,86.64,24.91,1.77,-0.7372773368,0.0600000000000022,28.6,-0.6755902076,88.11,0,28.65,1007.8,4.0,2.79,3.3285993057925762
2.79,86.85,25.15,12.84,-0.9265286309,0.0300000000000011,28.5,-0.3762242631,86.64,0,28.94,1008.7,6.0,2.37,2.7977087459278107
2.37,78.78,24.44,4.17,-0.4617486132,-0.019999999999996,27.8,-0.8870108332,86.85,0,30.23,1009.2,4.0,1.14,1.675268004452443
1.14,81.79,24.57,8.31,0.4524347093,-0.0500000000000113,27.9,0.8917975296,78.78,0,28.33,1008.7,6.0,1.53,2.085360241573453
1.53,83.59,24.51,10.43,0.01396218034,-0.039999999999992,28.2,-0.999902524,81.79,0,29.25,1008.0,5.0,1.39,1.8432077910609723
1.39,83.34,24.81,5.74,0.5135412521,0.0999999999999943,28.1,0.8580649057,83.59,0,29.64,1008.3,4.0,2.03,2.201566238092947
2.03,83.11,24.44,10.08,0.5692795234,0.019999999999996,27.6,0.822144041,83.34,0,29.49,1009.7,4.0,2.32,2.5269780898216965
2.32,85.99,24.47,6.77,0.5,0.0200000000000102,28.1,0.8660254038,83.11,0,29.1,1009.7,4.0,3.98,3.1731312342607736
3.98,84.89,24.34,4.22,0.2923717047,0.0600000000000022,28.1,0.956304756,85.99,0,28.47,1009.6,5.0,4.01,3.8849360697476865
4.01,83.82,23.74,0.59,0.2990407923,-0.0900000000000034,28.7,0.9542403285,84.89,0,28.56,1009.4,6.0,3.27,3.97387920570603
3.27,88.6,24.07,6.63,0.2198462044,0.1099999999999994,28.3,0.9755345439,83.82,0,27.02,1009.0,6.0,3.48,3.890719403392649
3.48,87.54,23.71,16.2,0.1976573404,-0.019999999999996,27.6,0.9802711746,88.6,0,28.14,1010.3,7.0,4.51,4.201595950735569
4.51,89.95,24.86,46.43,-0.04361938737,-0.1300000000000096,27.5,0.9990482216,87.54,0,28.97,1010.5,7.0,5.5,5.311933350411534
5.5,91.9,24.85,12.96,-0.5195191119,-0.019999999999996,27.5,0.8544588301,89.95,0,27.43,1010.5,6.0,3.24,3.899936169041157
3.24,89.84,25.15,15.67,-0.9988061373,0.1599999999999966,28.0,-0.0488497698,91.9,0,27.29,1009.4,6.0,3.43,3.3017284234539033
3.43,89.27,24.84,5.19,-0.9106836608,-0.0099999999999909,27.9,0.4131044298,89.84,0,27.47,1010.2,4.0,3.35,3.003937752985525
3.35,91.83,25.2,14.65,-0.6858183529,-0.2800000000000011,27.8,-0.7277727577,89.27,0,27.54,1009.7,7.0,4.29,4.459716580006599
4.29,92.11,25.12,20.08,0.8141155184,-0.0200000000000102,27.8,-0.5807029557,91.83,0,27.59,1008.1,7.0,4.74,4.520227628941685
4.74,85.4,24.81,6.74,0.9135454576,0.1900000000000119,27.6,0.4067366431,92.11,0,28.0,1008.3,5.0,1.64,1.7293692704297543
1.64,86.25,24.7,13.34,-0.2402280425,0.039999999999992,28.1,0.9707164816,85.4,0,28.22,1009.0,6.0,1.68,2.5610207658424855
1.68,88.34,24.86,30.41,0.6845471059,0.019999999999996,27.6,0.7289686274,86.25,0,27.86,1009.3,7.0,4.32,3.8524475972851038
4.32,87.16,24.62,5.52,0.4461978131,0.0600000000000022,27.4,-0.8949343616,88.34,0,29.24,1009.9,4.0,1.76,2.8334371430379153
1.76,88.75,24.9,8.02,0.4617486132,0.0200000000000102,26.9,0.8870108332,87.16,0,28.85,1010.4,8.0,2.5,3.4312044380542277
2.5,84.02,24.62,7.43,0.5863723567,-0.0300000000000011,27.0,-0.8100416404,88.75,0,28.82,1010.6,7.0,1.4,1.7482390928262292
1.4,84.14,25.03,7.18,0.3794561595,-0.0800000000000125,28.2,-0.9252097184,84.02,0,29.56,1010.0,5.0,1.39,1.7587959885414124
1.39,86.65,25.41,4.03,-0.7337298645,0.0900000000000034,28.3,-0.6794413043,84.14,0,28.88,1009.5,6.0,1.55,2.495853037633467
1.55,87.9,25.1,20.03,-0.9905094632,0.0400000000000062,27.8,-0.137444546,86.65,0,27.54,1010.2,6.0,2.24,2.4654445342871427
2.24,86.04,24.84,10.14,-0.3370952584,0.019999999999996,27.6,-0.9414705448,87.9,0,29.23,1010.8,5.0,2.49,2.470987337896228
2.49,87.17,24.82,9.67,0.474088209,0.0,27.4,0.8804773535,86.04,0,28.05,1010.5,5.0,1.68,2.44231233503108
1.68,79.94,24.28,1.32,0.9218631516,-0.0100000000000051,26.9,0.3875155865,87.17,0,29.72,1010.7,6.0,1.94,1.8717541068615198
1.94,79.78,24.01,11.6,-0.4383711468,0.0800000000000125,27.7,-0.8987940463,79.94,0,28.47,1010.2,6.0,1.44,1.7451030933406353
1.44,83.46,24.89,5.16,-0.7858568932,0.0899999999999892,27.2,-0.6184083954,79.78,0,28.66,1011.7,6.0,1.69,1.9027652175315857
1.69,83.62,23.73,5.11,0.6266038114,-0.0099999999999909,27.8,0.7793379649,83.46,0,29.36,1013.0,4.0,3.01,2.9263125431082724
3.01,83.45,23.39,4.03,0.5269557955,0.0,28.4,0.849892693,83.62,0,29.23,1012.4,4.0,4.42,4.366884267926812
4.42,80.21,23.15,1.05,0.6494480483,0.0699999999999931,28.6,0.7604059656,83.45,0,28.82,1012.2,3.0,5.16,4.825920562624842
5.16,79.81,22.14,0.0,0.6320293027,0.0100000000000051,28.2,0.7749444887,80.21,0,29.02,1012.5,1.0,4.48,4.999331986268354
4.48,76.0,21.89,0.01,0.5906056676,-0.0600000000000022,27.9,0.8069603121,79.81,0,29.01,1012.2,2.0,4.12,4.387707871269583
4.12,79.37,22.24,0.17,0.535826795,-0.0700000000000073,27.9,0.8443279255,76.0,0,29.37,1011.8,3.0,4.0,4.41551810103727
4.0,84.88,23.51,2.53,0.4632960351,-0.0499999999999971,28.9,0.8862035792,79.37,0,29.28,1011.3,4.0,5.39,4.8987901315428015
5.39,88.44,23.83,11.35,0.3875155865,0.0,28.1,0.9218631516,84.88,0,28.9,1011.1,7.0,5.96,5.413830911895657
5.96,86.09,24.5,7.29,0.6520984038,0.1099999999999994,28.1,0.7581343362,88.44,0,29.53,1012.1,6.0,4.18,4.459560097609615
4.18,86.44,24.5,7.74,0.5735764364,-0.0600000000000022,28.4,0.8191520443,86.09,0,30.12,1013.0,5.0,3.22,3.691421379540354
3.22,84.89,23.57,3.97,0.6494480483,-0.0699999999999931,28.2,0.7604059656,86.44,0,29.73,1012.1,4.0,5.41,4.6341183359582425
5.41,85.3,23.04,1.44,0.4878596591,0.0499999999999971,29.1,0.8729220773,84.89,0,29.97,1010.8,3.0,5.84,5.920060058829784
5.84,85.88,23.94,2.1,0.4241994227,0.1099999999999994,28.8,0.905568799,85.3,0,29.44,1011.3,5.0,5.9,5.674410464335561
5.9,85.98,23.55,2.31,0.5195191119,0.0600000000000022,27.9,0.8544588301,85.88,0,29.46,1012.8,5.0,4.99,5.1745385624154325
4.99,84.84,22.95,0.55,0.5060337641,-0.0499999999999971,28.6,0.8625136692,85.98,0,29.44,1013.5,2.0,5.76,5.888381989342451
5.76,85.14,23.28,0.47,0.3534748438,-0.0300000000000011,29.2,0.9354440308,84.84,0,30.02,1012.3,4.0,5.26,5.417257987871552
5.26,87.2,24.26,4.14,0.2044960518,-0.0700000000000073,28.7,0.9788673888,85.14,0,29.62,1012.6,5.0,4.64,4.738845494565439
4.64,87.73,24.61,6.87,0.4194520824,-0.019999999999996,28.5,0.9077774785,87.2,0,28.88,1011.8,5.0,4.47,4.851208215566754
4.47,88.86,24.38,6.05,0.4399391699,0.1000000000000085,27.6,0.8980275758,87.73,0,27.28,1012.0,6.0,5.02,4.655701540500879
5.02,87.86,24.11,0.69,0.4648420457,0.0499999999999971,28.0,0.8853936258,88.86,0,27.11,1012.6,5.0,4.68,4.810992004077387
4.68,83.42,23.83,0.08,0.5649670034,-0.1400000000000005,28.7,0.8251134983,87.86,0,29.17,1012.7,5.0,4.09,4.578340368994218
4.09,83.47,23.62,0.6,0.5045276238,0.0300000000000011,28.9,0.8633955506,83.42,0,29.5,1010.9,7.0,4.65,4.469279272404266
4.65,83.24,23.43,0.49,0.4786918579,0.0099999999999909,28.9,0.8779829754,83.47,0,28.94,1012.3,4.0,5.87,5.3968437615443055
5.87,82.67,22.55,0.01,0.5060337641,-0.1299999999999954,28.4,0.8625136692,83.24,0,29.01,1011.8,1.0,5.77,5.769469573486334
5.77,81.92,21.83,0.01,0.5090414158,0.0400000000000062,28.2,0.860742027,82.67,0,28.12,1010.5,4.0,4.64,5.423417297031999
4.64,81.72,22.24,0.0,0.5195191119,0.019999999999996,27.7,0.8544588301,81.92,0,27.52,1010.6,3.0,4.96,4.719453085352469
4.96,80.6,20.82,0.0,0.3729877826,-0.0900000000000034,26.4,0.9278362539,81.72,0,28.15,1010.7,2.0,3.7,4.131147822977733
3.7,83.4,22.65,0.06,0.3632512305,-0.0099999999999909,29.3,0.9316912276,80.6,0,27.32,1010.9,3.0,3.57,4.1615475089939835
3.57,80.14,22.37,0.08,0.546101961,0.0,27.6,0.8377187166,83.4,0,28.48,1010.2,3.0,4.21,4.0056768125231805
4.21,78.96,21.11,0.01,0.6142852001,-0.0600000000000022,26.8,0.7890840848,80.14,0,28.87,1009.6,3.0,3.61,4.2084963019016985
3.61,78.93,21.98,0.02,0.6717205893,-0.0400000000000062,27.2,0.7408045963,78.96,0,29.69,1009.4,3.0,3.26,3.604683478169656
3.26,79.51,22.48,0.03,0.6639262127,0.1000000000000085,28.0,0.7477980905,78.93,0,29.74,1009.3,3.0,3.11,3.7132000706858634
3.11,80.18,23.13,0.03,0.7360970871,0.039999999999992,28.9,0.6768759697,79.51,0,30.18,1010.3,4.0,3.59,3.691752378448868
3.59,80.3,22.36,0.01,0.596224875,0.0499999999999971,28.2,0.8028174752,80.18,0,30.01,1010.6,5.0,3.19,3.7741492609937666
3.19,85.08,23.88,1.55,0.4399391699,0.0200000000000102,29.1,0.8980275758,80.3,0,29.91,1011.3,5.0,4.29,4.363336869027734
4.29,85.84,24.09,5.96,0.4555449072,0.019999999999996,29.1,0.8902128046,85.08,0,30.18,1011.8,6.0,4.06,4.238525116473555
4.06,83.84,24.05,6.06,0.584957675,-0.0499999999999971,29.3,0.811063819,85.84,0,30.45,1011.8,3.0,4.88,3.9254371146729947
4.88,81.35,23.98,3.34,0.5735764364,-0.0200000000000102,30.0,0.8191520443,83.84,0,30.63,1010.8,3.0,4.67,4.979339338792848
4.67,79.26,22.32,0.87,0.5920131788,0.0500000000000113,29.7,0.8059282822,81.35,0,29.67,1010.8,2.0,5.11,5.111693843517399
5.11,75.31,20.57,0.0,0.5328762761,0.0299999999999869,26.9,0.8461931661,79.26,0,28.91,1011.1,1.0,4.02,4.327152289320111
4.02,78.98,21.77,0.21,0.549022818,0.0400000000000062,27.6,0.8358073614,75.31,0,29.05,1011.7,5.0,4.31,4.355758023603392
4.31,78.56,20.75,0.3,0.6279630576,-0.0100000000000051,27.7,0.7782431485,78.98,0,29.11,1011.9,4.0,4.96,4.585591563534933
4.96,82.08,21.93,0.53,0.5562956155,-0.0899999999999892,27.5,0.8309844693,78.56,0,29.11,1011.7,6.0,4.96,4.906983096789599
4.96,79.94,22.23,0.54,0.4648420457,0.0099999999999909,27.5,0.8853936258,82.08,0,29.83,1010.7,3.0,4.83,4.678496259111094
4.83,79.41,21.83,0.06,0.5649670034,0.0100000000000051,28.7,0.8251134983,79.94,0,29.44,1010.7,6.0,6.06,5.190874336855292
6.06,78.27,20.98,0.0,0.5620833779,-0.0100000000000051,29.4,0.8270805743,79.41,0,28.56,1011.1,2.0,5.58,5.802407248217821
5.58,76.97,20.5,0.01,0.5606389946,0.0100000000000051,27.7,0.8280603346,78.27,0,29.17,1010.4,5.0,4.32,4.898847299460912
4.32,79.14,22.17,1.63,0.4924235601,-0.0499999999999971,28.4,0.8703556959,76.97,0,29.09,1010.3,6.0,3.91,4.413274009228897
3.91,80.19,23.49,2.51,0.5165333289,-0.0799999999999983,29.0,0.8562670846,79.14,0,30.56,1010.6,6.0,2.99,3.662751386891037
2.99,82.4,24.07,7.91,0.5313985795,0.0999999999999943,29.1,0.8471219214,80.19,0,29.81,1009.8,6.0,3.19,3.1691972913481714
3.19,80.23,23.57,0.49,0.5948227868,-0.0499999999999971,28.9,0.8038568606,82.4,0,30.8,1011.1,5.0,3.03,3.699670094844198
3.03,83.37,25.01,4.87,0.08889429687,0.0,29.9,0.9960410654,80.23,0,30.03,1010.6,5.0,2.72,2.820504917141795
2.72,80.96,24.37,4.86,0.3729877826,0.0099999999999909,28.4,0.9278362539,83.37,0,30.29,1010.6,5.0,3.52,2.9938720398325502
3.52,78.69,23.51,0.03,0.4461978131,-0.039999999999992,28.9,0.8949343616,80.96,0,30.02,1010.3,4.0,3.23,3.5113383542479277
3.23,76.22,22.63,0.01,0.6507742173,0.0,28.0,0.7592713073,78.69,0,29.55,1009.6,1.0,3.46,3.5232298015181063
3.46,73.7,21.4,0.06,0.6959127966,0.0100000000000051,28.1,0.7181262978,76.22,0,29.43,1009.4,5.0,2.86,3.269863979127437
2.86,75.97,23.18,0.18,0.523985906,0.019999999999996,28.3,0.8517269341,73.7,0,30.1,1010.4,5.0,2.08,2.7020458362514557
2.08,80.86,24.13,8.29,0.4399391699,0.019999999999996,28.6,0.8980275758,75.97,0,30.47,1010.4,6.0,3.18,2.7413383230066537
3.18,80.68,23.32,1.5,0.6717205893,0.0400000000000062,29.1,0.7408045963,80.86,0,30.46,1011.3,6.0,4.73,4.144980116802424
4.73,86.83,24.39,8.13,0.4694715628,-0.0900000000000034,30.1,0.8829475929,80.68,0,28.9,1010.5,6.0,4.81,4.8910804740298985
4.81,84.2,24.64,7.89,0.7512641335,-0.0600000000000022,28.9,0.660001668,86.83,0,30.84,1009.4,4.0,3.45,3.5985799350209056
3.45,79.51,24.35,6.3,0.7313537016,0.1899999999999977,28.4,0.6819983601,84.2,0,30.86,1010.4,6.0,1.7,2.0591184605169297
1.7,79.36,24.09,9.41,0.5105429179,0.1000000000000085,28.1,0.8598522716,79.51,0,30.21,1012.1,4.0,1.86,1.9443813802973746
1.86,75.81,23.64,0.58,0.6441236298,-0.0900000000000034,27.9,0.7649214009,79.36,0,31.13,1013.2,1.0,2.35,2.609482942877102
2.35,72.75,23.84,0.06,0.8452618332,0.0799999999999983,29.1,0.5343523494,75.81,0,31.47,1011.9,3.0,1.82,2.1792844799669027
1.82,72.22,21.58,0.05,-0.8319541221,-0.0300000000000011,28.4,-0.5548444274,72.75,0,30.23,1012.2,2.0,1.98,2.129615063722849
1.98,74.43,23.14,1.91,-0.3534748438,-0.1099999999999994,28.5,0.9354440308,72.22,0,30.64,1011.7,3.0,1.8,1.9649311373725413
